center_number,last_4_digits,points,is_nssac,subject_count
1712,119,16,0,6
1712,121,20,0,6
1712,122,14,0,6
1708,446,8,0,6
1708,448,20,0,6
1712,132,9,0,6
1710,3,31,0,6
1712,135,24,0,6
1712,137,15,0,6
1712,150,16,0,6
1710,19,15,0,6
1712,152,13,0,6
1710,22,26,0,6
1712,157,14,0,6
1710,25,21,0,6
1710,26,22,0,6
1710,34,23,0,6
1710,36,19,0,6
1712,168,12,0,6
1710,47,25,0,6
1712,5,15,0,6
1712,12,10,0,6
1712,19,17,0,6
1712,20,16,0,6
1712,23,5,0,6
1712,201,38,0,6
1712,28,14,0,6
1712,29,28,0,6
1712,208,9,0,6
1712,38,15,0,6
1712,216,11,0,6
1712,221,16,0,6
1712,400,30,0,6
1712,413,15,0,6
1712,236,12,0,6
1712,238,24,0,6
1712,242,18,0,6
1712,248,11,0,6
1712,428,18,0,6
1712,435,25,0,6
1712,257,12,0,6
1712,439,10,0,6
1712,449,27,0,6
1712,452,15,0,6
1712,455,25,0,6
1712,282,6,0,6
1712,287,17,0,6
1712,295,18,0,6
1712,296,9,0,6
1712,489,15,0,6
1712,491,18,0,6
1712,313,15,0,6
1712,314,10,0,6
1712,318,33,0,6
1712,319,30,0,6
1714,2,17,0,6
1712,338,10,0,6
1712,340,11,0,6
1714,19,36,0,6
1714,20,18,0,6
1714,34,21,0,6
1712,356,8,0,6
1715,2,27,0,6
1715,14,28,0,6
1715,18,32,0,6
1712,375,22,0,6
1716,1,26,0,6
1716,2,24,0,6
1716,3,22,0,6
1717,149,20,0,6
1716,31,15,0,6
1716,32,25,0,6
1717,170,26,0,6
1717,176,25,0,6
1717,182,31,0,6
1717,184,16,0,6
1717,194,13,0,6
1717,198,22,0,6
1717,210,35,0,6
1717,212,33,0,6
1717,226,26,0,6
1717,228,29,0,6
1717,230,5,0,6
1717,234,32,0,6
1717,240,30,0,6
1717,252,26,0,6
1717,258,29,0,6
1717,262,9,0,6
1717,264,21,0,6
1717,268,28,0,6
1717,270,22,0,6
1717,276,23,0,6
1717,288,17,0,6
1717,290,15,0,6
1717,295,15,0,6
1721,49,24,0,6
1721,52,20,0,6
1721,54,27,0,6
1721,62,14,0,6
1719,18,9,0,6
1724,3,11,0,6
1719,27,32,0,6
1719,29,8,0,6
1724,13,16,0,6
1724,15,10,0,6
1724,18,21,0,6
1724,19,10,0,6
1724,24,31,0,6
1724,25,9,0,6
1724,28,29,0,6
1724,30,12,0,6
1724,32,25,0,6
1724,33,12,0,6
1724,34,32,0,6
1724,45,18,0,6
1719,66,18,0,6
1719,67,22,0,6
1719,73,11,0,6
1720,3,23,0,6
1720,4,19,0,6
1720,5,21,0,6
1724,61,15,0,6
1720,7,17,0,6
1720,8,15,0,6
1724,65,19,0,6
1724,66,19,0,6
1724,67,10,0,6
1724,69,12,0,6
1724,71,8,0,6
1720,31,25,0,6
1720,34,16,0,6
1720,41,30,0,6
1720,42,28,0,6
1724,104,9,0,6
1724,109,26,0,6
1724,112,29,0,6
1724,114,27,0,6
1724,130,5,0,6
1724,135,27,0,6
1724,143,25,0,6
1724,145,14,0,6
1721,17,13,0,6
1724,151,12,0,6
1724,153,34,0,6
1724,155,21,0,6
1724,160,33,0,6
1721,30,22,0,6
1724,184,20,0,6
1728,97,27,0,6
1724,187,23,0,6
1724,188,35,0,6
1728,105,19,0,6
1726,5,11,0,6
1728,108,21,0,6
1726,9,14,0,6
1728,112,21,0,6
1726,19,6,0,6
1726,23,3,0,6
1726,29,12,0,6
1726,30,6,0,6
1728,128,10,0,6
1726,37,18,0,6
1726,44,26,0,6
1728,138,14,0,6
1726,50,10,0,6
1726,51,30,0,6
1728,142,34,0,6
1726,55,8,0,6
1728,145,25,0,6
1726,65,11,0,6
1726,66,12,0,6
1728,156,10,0,6
1728,159,29,0,6
1728,169,15,0,6
1728,172,33,0,6
1728,178,29,0,6
1728,180,31,0,6
1728,185,20,0,6
1728,187,18,0,6
1728,192,26,0,6
1728,193,20,0,6
1728,194,28,0,6
1728,195,31,0,6
1728,196,23,0,6
1728,197,28,0,6
1728,200,12,0,6
1728,204,19,0,6
1728,206,11,0,6
1728,215,16,0,6
1728,217,25,0,6
1728,220,25,0,6
1728,226,13,0,6
1728,227,29,0,6
1728,230,22,0,6
1728,231,26,0,6
1728,236,13,0,6
1728,243,23,0,6
1728,244,14,0,6
1728,249,24,0,6
1728,253,23,0,6
1735,29,10,0,6
1735,39,20,0,6
1735,40,29,0,6
1728,275,13,0,6
1728,277,16,0,6
1737,9,19,0,6
1728,279,22,0,6
1728,311,17,0,6
1728,313,23,0,6
1728,315,15,0,6
1728,325,26,0,6
1728,329,36,0,6
1728,333,32,0,6
1731,5,25,0,6
1731,9,23,0,6
1731,15,11,0,6
1731,16,5,0,6
1737,92,18,0,6
1731,21,11,0,6
1740,3,31,0,6
1731,27,7,0,6
1740,6,24,0,6
1731,31,9,0,6
1740,11,23,0,6
1731,39,4,0,6
1740,14,32,0,6
1740,15,12,0,6
1740,16,21,0,6
1731,44,2,0,6
1740,20,20,0,6
1731,48,6,0,6
1740,23,13,0,6
1731,52,14,0,6
1740,32,14,0,6
1735,10,16,0,6
1740,34,23,0,6
1735,12,16,0,6
1740,36,20,0,6
1740,37,14,0,6
1740,40,20,0,6
1742,113,30,0,6
1740,47,21,0,6
1740,50,22,0,6
1740,62,19,0,6
1742,144,14,0,6
1740,71,29,0,6
1742,153,24,0,6
1742,154,19,0,6
1740,76,18,0,6
1740,80,9,0,6
1742,163,26,0,6
1740,86,15,0,6
1742,170,28,0,6
1740,88,20,0,6
1742,175,30,0,6
1742,179,30,0,6
1740,100,14,0,6
1740,102,21,0,6
1742,201,16,0,6
1742,21,11,0,6
1742,22,24,0,6
1742,212,24,0,6
1742,26,10,0,6
1742,28,19,0,6
1742,30,20,0,6
1742,31,15,0,6
1742,34,12,0,6
1742,35,26,0,6
1742,36,26,0,6
1742,37,20,0,6
1742,225,20,0,6
1742,231,14,0,6
1742,47,24,0,6
1742,48,24,0,6
1742,49,23,0,6
1742,238,18,0,6
1742,55,20,0,6
1742,59,13,0,6
1742,61,25,0,6
1742,70,17,0,6
1742,261,22,0,6
1742,262,32,0,6
1742,74,23,0,6
1742,77,18,0,6
1742,79,26,0,6
1742,275,39,0,6
1742,277,22,0,6
1742,284,27,0,6
1742,287,13,0,6
1742,107,30,0,6
1742,109,17,0,6
1764,71,23,0,6
1744,13,18,0,6
1744,23,19,0,6
1764,104,20,0,6
1764,106,22,0,6
1744,35,13,0,6
1764,112,22,0,6
1764,122,18,0,6
1764,134,13,0,6
1744,56,21,0,6
1764,141,15,0,6
1764,148,13,0,6
1764,164,23,0,6
1765,4,15,0,6
1765,8,29,0,6
1765,14,14,0,6
1744,99,12,0,6
1765,28,22,0,6
1744,105,22,0,6
1764,3,14,0,6
1765,39,18,0,6
1765,47,18,0,6
1764,18,32,0,6
1764,23,5,0,6
1765,54,18,0,6
1765,56,7,0,6
1764,30,16,0,6
1765,59,13,0,6
1765,60,9,0,6
1765,63,24,0,6
1764,39,15,0,6
1765,66,14,0,6
1764,43,25,0,6
1764,47,8,0,6
1764,49,21,0,6
1765,74,19,0,6
1764,57,35,0,6
1765,83,16,0,6
1764,62,13,0,6
1764,64,27,0,6
1764,69,22,0,6
1765,101,22,0,6
1774,31,15,0,6
1765,111,0,0,6
1774,35,15,0,6
1774,36,9,0,6
1765,115,17,0,6
1774,47,20,0,6
1774,49,8,0,6
1774,50,28,0,6
1765,130,10,0,6
1774,68,16,0,6
1774,69,24,0,6
1765,150,12,0,6
1765,160,15,0,6
1765,162,29,0,6
1765,165,23,0,6
1765,169,16,0,6
1774,96,11,0,6
1765,177,11,0,6
1774,109,13,0,6
1774,110,25,0,6
1774,112,20,0,6
1774,113,28,0,6
1774,114,15,0,6
1765,202,31,0,6
1765,204,17,0,6
1774,136,7,0,6
1765,215,10,0,6
1765,230,25,0,6
1765,235,10,0,6
1765,239,9,0,6
1770,3,41,0,6
1775,12,28,0,6
1775,20,24,0,6
1775,22,25,0,6
1775,24,22,0,6
1775,26,18,0,6
1781,1,39,0,6
1901,59,10,0,6
1781,11,33,0,6
1901,68,14,0,6
1781,14,24,0,6
1781,15,32,0,6
1901,74,9,0,6
1781,24,29,0,6
1781,25,25,0,6
1901,78,11,0,6
1782,1,34,0,6
1782,3,38,0,6
1792,3,21,0,6
1792,5,19,0,6
1792,15,30,0,6
1792,21,33,0,6
1792,23,30,0,6
1792,45,25,0,6
1798,1,8,0,6
1798,5,26,0,6
1798,7,25,0,6
1798,11,23,0,6
1901,24,15,0,6
1901,26,28,0,6
1901,28,17,0,6
1901,30,6,0,6
1901,36,8,0,6
1904,79,16,0,6
1904,85,18,0,6
1904,87,18,0,6
1904,90,30,0,6
1903,50,28,0,6
1904,97,13,0,6
1903,55,26,0,6
1903,57,20,0,6
1903,59,26,0,6
1903,61,18,0,6
1903,64,28,0,6
1903,69,27,0,6
1904,134,11,0,6
1904,136,17,0,6
1904,138,18,0,6
1904,139,26,0,6
1903,97,25,0,6
1904,145,23,0,6
1903,99,29,0,6
1904,147,24,0,6
1903,108,27,0,6
1904,2,5,0,6
1904,4,14,0,6
1904,14,16,0,6
1904,172,14,0,6
1904,16,12,0,6
1904,18,24,0,6
1904,51,20,0,6
1904,227,14,0,6
1904,230,14,0,6
1904,74,31,0,6
1904,242,10,0,6
1904,244,19,0,6
1904,256,0,0,6
1904,258,22,0,6
1904,260,16,0,6
1904,262,18,0,6
1904,264,24,0,6
1904,267,24,0,6
1904,269,0,0,6
1910,97,11,0,6
1904,271,30,0,6
1904,273,11,0,6
1904,275,22,0,6
1910,103,11,0,6
1904,277,0,0,6
1916,460,35,0,6
1916,465,16,0,6
1916,466,30,0,6
1916,468,29,0,6
1916,471,29,0,6
1916,473,36,0,6
1916,475,21,0,6
1916,477,25,0,6
1916,480,28,0,6
1916,482,26,0,6
1916,490,21,0,6
1916,500,28,0,6
1916,510,16,0,6
1916,517,27,0,6
1916,519,27,0,6
1916,520,27,0,6
1916,529,13,0,6
1916,534,19,0,6
1916,536,16,0,6
1916,539,26,0,6
1916,540,28,0,6
1916,548,28,0,6
1916,556,16,0,6
1918,1,14,0,6
1918,5,28,0,6
1918,6,13,0,6
1918,8,16,0,6
1918,11,12,0,6
1918,14,13,0,6
1918,15,12,0,6
1918,16,11,0,6
1918,18,27,0,6
1918,22,21,0,6
1918,25,23,0,6
1918,26,18,0,6
1916,434,31,0,6
1918,28,23,0,6
1916,436,32,0,6
1916,438,30,0,6
1916,442,28,0,6
1918,42,24,0,6
1918,46,20,0,6
1918,47,21,0,6
1918,48,22,0,6
1918,52,15,0,6
1918,59,20,0,6
1918,61,15,0,6
1923,5,13,0,6
1918,63,29,0,6
1918,65,19,0,6
1918,67,19,0,6
1923,11,12,0,6
1918,69,21,0,6
1923,13,27,0,6
1918,71,13,0,6
1923,16,13,0,6
1918,73,13,0,6
1920,2,16,0,6
1920,4,22,0,6
1923,22,33,0,6
1920,6,29,0,6
1920,8,18,0,6
1923,26,10,0,6
1920,10,27,0,6
1920,12,17,0,6
1920,14,22,0,6
1923,32,21,0,6
1920,16,21,0,6
1923,34,13,0,6
1920,18,23,0,6
1920,20,22,0,6
1920,22,22,0,6
1923,40,19,0,6
1920,24,26,0,6
1920,26,24,0,6
1923,44,14,0,6
1920,28,17,0,6
1920,30,17,0,6
1923,48,28,0,6
1920,32,31,0,6
1920,34,27,0,6
1920,37,15,0,6
1920,39,10,0,6
1920,41,12,0,6
1920,43,0,0,6
1920,45,21,0,6
1920,47,23,0,6
1921,1,19,0,6
1921,3,5,0,6
1921,5,6,0,6
1921,7,16,0,6
1923,72,5,0,6
1921,9,15,0,6
1921,11,36,0,6
1921,13,14,0,6
1921,15,15,0,6
1921,17,19,0,6
1923,82,9,0,6
1921,20,17,0,6
1921,22,19,0,6
1921,24,10,0,6
1921,26,19,0,6
1921,28,11,0,6
1921,30,20,0,6
1921,32,11,0,6
1921,34,8,0,6
1921,36,5,0,6
1921,38,2,0,6
1921,40,14,0,6
1921,42,9,0,6
1921,44,24,0,6
1921,46,11,0,6
1921,48,2,0,6
1921,50,15,0,6
1924,1,25,0,6
1921,52,24,0,6
1921,55,12,0,6
1921,57,9,0,6
1924,7,22,0,6
1921,59,6,0,6
1921,61,15,0,6
1921,63,10,0,6
1921,65,14,0,6
1921,67,9,0,6
1921,69,27,0,6
1924,19,22,0,6
1921,71,23,0,6
1921,74,20,0,6
1921,76,32,0,6
1921,79,5,0,6
1921,81,21,0,6
1921,83,4,0,6
1943,75,10,0,6
1943,78,18,0,6
1943,79,20,0,6
1943,80,9,0,6
1943,96,25,0,6
1943,100,12,0,6
1943,101,18,0,6
1943,102,13,0,6
1944,3,19,0,6
1944,12,16,0,6
1944,16,24,0,6
1944,17,17,0,6
1944,18,25,0,6
1944,19,11,0,6
1944,28,15,0,6
1944,29,27,0,6
1944,35,13,0,6
1944,37,15,0,6
1944,42,18,0,6
1944,43,17,0,6
1944,44,30,0,6
1944,45,16,0,6
1944,46,25,0,6
1944,49,10,0,6
1944,51,33,0,6
1944,55,32,0,6
1943,9,4,0,6
1944,59,31,0,6
1943,11,27,0,6
1944,61,18,0,6
1943,13,25,0,6
1943,15,14,0,6
1944,65,17,0,6
1943,17,16,0,6
1943,19,25,0,6
1943,21,25,0,6
1943,23,7,0,6
1944,73,33,0,6
1943,25,0,0,6
1944,77,20,0,6
1944,81,17,0,6
1944,84,18,0,6
1944,90,14,0,6
1944,91,14,0,6
1944,94,30,0,6
1943,49,6,0,6
1943,51,29,0,6
1944,101,16,0,6
1943,53,7,0,6
1943,55,12,0,6
1943,57,2,0,6
1944,107,20,0,6
1943,59,5,0,6
1943,61,12,0,6
1943,63,8,0,6
1943,65,3,0,6
1944,115,23,0,6
1943,67,0,0,6
1943,69,16,0,6
1944,119,21,0,6
1943,71,32,0,6
1944,141,31,0,6
1944,143,29,0,6
1944,145,13,0,6
1944,147,16,0,6
1944,303,18,0,6
1944,149,19,0,6
1944,152,24,0,6
1944,307,30,0,6
1944,154,13,0,6
1944,309,28,0,6
1944,156,11,0,6
1944,158,23,0,6
1944,160,26,0,6
1944,315,17,0,6
1944,162,28,0,6
1944,164,12,0,6
1944,319,20,0,6
1944,170,12,0,6
1944,174,17,0,6
1944,334,27,0,6
1944,337,15,0,6
1944,190,20,0,6
1944,192,17,0,6
1944,348,32,0,6
1944,194,20,0,6
1944,196,7,0,6
1944,198,24,0,6
1944,200,37,0,6
1944,207,29,0,6
1944,215,25,0,6
1944,223,13,0,6
1944,231,18,0,6
1944,235,17,0,6
1944,239,26,0,6
1944,240,29,0,6
1944,242,18,0,6
1944,244,25,0,6
1944,246,13,0,6
1944,248,13,0,6
1944,250,11,0,6
1944,252,10,0,6
1946,27,27,0,6
1944,254,30,0,6
1944,256,29,0,6
1944,258,15,0,6
1944,260,27,0,6
1944,262,6,0,6
1946,37,14,0,6
1944,264,24,0,6
1946,39,16,0,6
1944,266,30,0,6
1944,268,20,0,6
1946,43,9,0,6
1946,45,8,0,6
1947,4,16,0,6
1947,42,11,0,6
1947,46,26,0,6
1947,62,13,0,6
1947,64,27,0,6
1947,74,32,0,6
1947,80,30,0,6
1947,88,24,0,6
1947,98,23,0,6
1947,100,14,0,6
1947,102,18,0,6
1947,104,13,0,6
1947,108,12,0,6
1947,282,22,0,6
1947,284,2,0,6
1947,304,28,0,6
1947,306,25,0,6
1947,322,22,0,6
1947,326,21,0,6
1947,328,15,0,6
1951,4,16,0,6
1951,9,31,0,6
1951,13,10,0,6
1947,351,16,0,6
1947,357,21,0,6
1947,359,9,0,6
1947,369,28,0,6
1947,373,10,0,6
1947,379,8,0,6
1947,389,6,0,6
1947,393,20,0,6
1947,395,19,0,6
1947,400,18,0,6
1947,402,12,0,6
1947,404,6,0,6
1951,76,23,0,6
1947,406,0,0,6
1951,80,17,0,6
1947,410,0,0,6
1947,412,15,0,6
1947,414,14,0,6
1947,416,19,0,6
1951,88,12,0,6
1947,418,9,0,6
1951,92,14,0,6
1951,94,38,0,6
1951,98,29,0,6
1951,112,16,0,6
1951,114,10,0,6
1951,116,14,0,6
1951,126,27,0,6
1951,127,13,0,6
1949,28,36,0,6
1949,30,27,0,6
1949,32,29,0,6
1951,134,17,0,6
1951,136,26,0,6
1951,138,16,0,6
1951,294,30,0,6
1951,140,15,0,6
1951,142,5,0,6
1951,298,25,0,6
1951,144,15,0,6
1951,146,12,0,6
1951,302,15,0,6
1951,148,28,0,6
1951,150,17,0,6
1951,152,17,0,6
1951,154,21,0,6
1951,156,24,0,6
1951,312,25,0,6
1951,158,9,0,6
1951,314,9,0,6
1951,160,10,0,6
1951,163,14,0,6
1951,165,11,0,6
1951,169,17,0,6
1951,171,15,0,6
1951,175,40,0,6
1951,177,19,0,6
1951,331,18,0,6
1951,179,24,0,6
1951,181,7,0,6
1951,183,18,0,6
1951,185,27,0,6
1951,339,18,0,6
1951,191,13,0,6
1951,194,5,0,6
1951,348,14,0,6
1951,196,14,0,6
1951,350,21,0,6
1951,198,6,0,6
1951,200,21,0,6
1951,202,12,0,6
1951,204,6,0,6
1951,206,22,0,6
1951,208,12,0,6
1951,210,26,0,6
1951,212,8,0,6
1951,214,7,0,6
1951,216,24,0,6
1951,370,23,0,6
1951,218,10,0,6
1951,220,29,0,6
1951,222,14,0,6
1951,226,13,0,6
1951,228,31,0,6
1951,236,23,0,6
1951,238,29,0,6
1951,242,17,0,6
1951,252,16,0,6
1951,254,14,0,6
1951,260,32,0,6
1951,272,16,0,6
1951,274,17,0,6
1951,284,9,0,6
1952,229,30,0,6
1952,232,16,0,6
1952,240,12,0,6
1952,242,14,0,6
1952,243,18,0,6
1952,244,20,0,6
1952,248,13,0,6
1952,255,10,0,6
1952,104,23,0,6
1952,123,21,0,6
1952,278,28,0,6
1952,125,31,0,6
1952,127,27,0,6
1952,141,20,0,6
1952,150,24,0,6
1952,157,22,0,6
1952,159,14,0,6
1952,161,20,0,6
1952,163,19,0,6
1953,32,15,0,6
1952,165,24,0,6
1952,167,19,0,6
1953,36,26,0,6
1952,169,14,0,6
1952,171,38,0,6
1953,42,21,0,6
1952,184,26,0,6
1952,191,20,0,6
1953,59,26,0,6
1952,193,27,0,6
1953,61,21,0,6
1952,195,18,0,6
1952,218,13,0,6
1952,220,26,0,6
1953,89,27,0,6
1952,222,16,0,6
1961,1,19,0,6
1953,109,18,0,6
1953,116,28,0,6
1953,118,22,0,6
1953,122,20,0,6
1953,126,22,0,6
1961,46,15,0,6
1961,50,9,0,6
1961,51,25,0,6
1961,54,12,0,6
1961,57,14,0,6
1954,15,11,0,6
1954,24,8,0,6
1961,75,11,0,6
1961,78,22,0,6
1961,81,14,0,6
1954,37,25,0,6
1964,2,29,0,6
1954,39,10,0,6
1954,41,18,0,6
1954,43,19,0,6
1964,9,21,0,6
1954,45,26,0,6
1964,12,20,0,6
1954,47,17,0,6
1954,50,29,0,6
1954,52,6,0,6
1964,18,18,0,6
1954,54,1,0,6
1954,56,29,0,6
1954,58,6,0,6
1954,60,4,0,6
1954,62,25,0,6
1964,28,15,0,6
1954,64,0,0,6
1964,30,22,0,6
1954,66,14,0,6
1954,68,20,0,6
1954,70,2,0,6
1954,72,27,0,6
1964,38,21,0,6
1954,74,10,0,6
1954,76,21,0,6
1954,78,24,0,6
1954,80,24,0,6
1954,82,17,0,6
1954,84,19,0,6
1954,86,6,0,6
1964,54,10,0,6
1954,89,16,0,6
1954,91,7,0,6
1965,1,19,0,6
1954,115,6,0,6
1965,36,15,0,6
1967,5,0,0,6
1967,16,16,0,6
1967,24,17,0,6
1967,26,19,0,6
1967,27,29,0,6
1967,32,10,0,6
1967,35,12,0,6
1967,39,18,0,6
1967,42,8,0,6
1982,12,9,0,6
1967,46,10,0,6
1982,14,13,0,6
1982,18,11,0,6
1967,55,28,0,6
1982,23,16,0,6
1967,62,14,0,6
1967,68,21,0,6
1967,69,5,0,6
1982,32,27,0,6
1982,33,17,0,6
1967,74,21,0,6
1982,38,19,0,6
1982,39,10,0,6
1982,47,10,0,6
1967,90,16,0,6
1967,91,12,0,6
1982,49,14,0,6
1982,50,11,0,6
1967,95,7,0,6
2122,118,31,0,6
2122,322,21,0,6
2122,126,15,0,6
2123,11,16,0,6
2122,149,21,0,6
2122,150,31,0,6
2122,154,32,0,6
2123,38,27,0,6
2123,40,14,0,6
2124,1,16,0,6
2122,168,10,0,6
2124,7,14,0,6
2122,174,21,0,6
2122,175,23,0,6
2124,11,17,0,6
2122,179,8,0,6
2122,188,18,0,6
2124,24,24,0,6
2122,196,29,0,6
2124,31,21,0,6
2122,200,27,0,6
2122,204,14,0,6
2124,46,16,0,6
2124,52,18,0,6
2125,14,29,0,6
2124,68,18,0,6
2125,34,20,0,6
2126,7,12,0,6
2126,21,18,0,6
2126,22,12,0,6
2124,98,25,0,6
2126,37,22,0,6
2127,8,20,0,6
2127,14,14,0,6
2127,21,17,0,6
2124,121,13,0,6
2127,29,24,0,6
2127,33,14,0,6
2124,133,15,0,6
2124,136,12,0,6
2127,41,16,0,6
2124,140,20,0,6
2124,147,7,0,6
2127,64,28,0,6
2124,160,11,0,6
2124,167,6,0,6
2127,77,22,0,6
2124,170,20,0,6
2127,84,28,0,6
2127,86,25,0,6
2124,181,25,0,6
2124,185,16,0,6
2128,1,22,0,6
2124,191,13,0,6
2128,12,31,0,6
2128,16,20,0,6
2128,19,17,0,6
2132,6,19,0,6
2133,7,28,0,6
2129,13,19,0,6
2129,17,21,0,6
2129,37,19,0,6
2129,41,15,0,6
2129,45,17,0,6
2129,49,20,0,6
2129,63,13,0,6
2129,69,38,0,6
2129,73,14,0,6
2131,3,20,0,6
2131,19,15,0,6
2131,21,12,0,6
2131,26,29,0,6
2140,98,32,0,6
2140,101,22,0,6
2139,23,19,0,6
2141,8,15,0,6
2139,28,18,0,6
2141,22,15,0,6
2139,38,18,0,6
2141,29,30,0,6
2141,36,20,0,6
2139,47,21,0,6
2141,41,16,0,6
2143,2,27,0,6
2143,3,27,0,6
2139,63,22,0,6
2143,23,21,0,6
2140,2,7,0,6
2143,29,23,0,6
2140,11,12,0,6
2143,38,32,0,6
2143,39,19,0,6
2140,16,11,0,6
2140,20,19,0,6
2140,39,17,0,6
2143,74,21,0,6
2143,77,18,0,6
2143,78,30,0,6
2140,46,7,0,6
2143,89,23,0,6
2140,58,22,0,6
2140,60,22,0,6
2143,103,25,0,6
2140,65,5,0,6
2143,113,18,0,6
2140,71,10,0,6
2143,116,16,0,6
2143,117,19,0,6
2140,81,22,0,6
2140,88,15,0,6
2140,90,16,0,6
2143,142,16,0,6
2143,143,16,0,6
2140,96,3,0,6
2146,62,16,0,6
2143,161,15,0,6
2143,170,35,0,6
2143,171,12,0,6
2143,172,15,0,6
2143,175,17,0,6
2147,1,18,0,6
2147,5,26,0,6
2147,6,16,0,6
2145,17,13,0,6
2147,19,19,0,6
2145,20,26,0,6
2147,24,19,0,6
2145,35,13,0,6
2147,41,13,0,6
2147,45,27,0,6
2147,75,14,0,6
2145,83,13,0,6
2145,90,15,0,6
2145,92,0,0,6
2145,94,19,0,6
2147,118,13,0,6
2148,4,33,0,6
2148,5,26,0,6
2148,8,16,0,6
2146,18,19,0,6
2146,19,28,0,6
2146,27,21,0,6
2146,34,29,0,6
2148,23,28,0,6
2146,42,30,0,6
2146,49,28,0,6
2148,30,25,0,6
2148,31,29,0,6
2146,53,23,0,6
2148,40,15,0,6
2154,23,21,0,6
2148,45,19,0,6
2148,55,31,0,6
2154,46,17,0,6
2148,62,25,0,6
2156,13,28,0,6
2156,17,13,0,6
2156,21,31,0,6
2156,26,13,0,6
2156,27,18,0,6
2151,24,29,0,6
2156,40,21,0,6
2151,44,42,0,6
2151,55,47,0,6
2156,68,31,0,6
2151,63,40,0,6
2151,64,39,0,6
2156,78,28,0,6
2156,80,15,0,6
2152,1,11,0,6
2152,3,17,0,6
2152,4,15,0,6
2156,95,27,0,6
2156,97,18,0,6
2152,15,12,0,6
2156,102,23,0,6
2156,109,8,0,6
2152,29,8,0,6
2152,31,15,0,6
2156,112,23,0,6
2156,113,31,0,6
2156,114,32,0,6
2152,35,10,0,6
2152,37,21,0,6
2156,118,17,0,6
2156,125,30,0,6
2156,126,14,0,6
2152,52,16,0,6
2152,53,23,0,6
2152,54,0,0,6
2156,132,36,0,6
2156,134,32,0,6
2156,137,17,0,6
2154,4,20,0,6
2156,150,9,0,6
2156,154,28,0,6
2161,54,29,0,6
2161,55,28,0,6
2157,3,27,0,6
2161,65,11,0,6
2161,67,31,0,6
2161,69,36,0,6
2161,70,20,0,6
2157,26,29,0,6
2157,33,43,0,6
2157,37,27,0,6
2161,104,13,0,6
2161,109,29,0,6
2161,110,23,0,6
2161,114,18,0,6
2161,115,15,0,6
2161,120,19,0,6
2161,132,20,0,6
2161,134,28,0,6
2157,62,29,0,6
2161,144,30,0,6
2157,70,32,0,6
2161,149,26,0,6
2161,154,25,0,6
2161,155,21,0,6
2160,1,23,0,6
2161,169,23,0,6
2161,170,32,0,6
2161,171,24,0,6
2161,182,12,0,6
2161,184,34,0,6
2161,187,30,0,6
2161,188,38,0,6
2161,190,22,0,6
2161,192,22,0,6
2161,199,24,0,6
2161,207,25,0,6
2161,209,17,0,6
2161,217,24,0,6
2161,225,22,0,6
2161,226,13,0,6
2161,227,32,0,6
2161,229,27,0,6
2161,230,38,0,6
2161,232,20,0,6
2161,233,19,0,6
2161,243,25,0,6
2161,253,30,0,6
2166,44,16,0,6
2161,258,40,0,6
2166,47,19,0,6
2166,48,17,0,6
2166,50,12,0,6
2166,51,31,0,6
2166,53,14,0,6
2161,269,25,0,6
2161,270,20,0,6
2166,57,19,0,6
2166,58,13,0,6
2166,60,16,0,6
2161,275,16,0,6
2161,276,16,0,6
2161,280,10,0,6
2161,285,27,0,6
2161,286,18,0,6
2161,289,29,0,6
2161,294,28,0,6
2161,295,23,0,6
2166,81,15,0,6
2166,82,19,0,6

